Num_words,Num_chars,Hyphen,Entropy_sdsu,Entropy_nosdsu,Entropy_nosu,Tranco_Rank,Longest_word_ratio,Typos,Freenom_TLD,Other_numbers,Subdomain levels,Label
6,19,0,3.5368867237421693,3.577819531114783,3.577819531114783,0,0.25,0,0,0,0,0
7,18,0,3.794653473544342,3.521640636343319,3.521640636343319,0,0.21052631578947367,0,0,0,0,0
5,15,0,3.3232314287976212,1.584962500721156,3.2516291673878226,1,0.2352941176470588,0,0,0,1,1
5,15,0,3.506890595608518,3.0957952550009344,3.0957952550009344,0,0.25,0,0,0,0,0
6,21,0,3.9754180179138334,3.9477027792200894,3.9477027792200894,0,0.3636363636363637,0,0,0,0,1
10,36,1,4.0060710131011685,3.373557262275185,3.8731406795131327,0,0.18421052631578946,0,0,0,2,1
5,14,0,3.180832987205441,2.75,2.75,0,0.26666666666666666,1,0,0,0,1
7,20,0,3.6841837197791882,2.9219280948873623,3.734521664779752,0,0.2727272727272727,0,0,0,1,1
6,18,0,3.4193819456463714,3.0062389286533886,3.0062389286533886,0,0.2631578947368421,0,0,0,0,0
3,17,0,3.219528282299549,3.2402239289418517,3.2402239289418517,0,0.5,0,0,0,0,0
5,17,0,3.292770193936991,3.2359263506290334,3.2359263506290334,0,0.3888888888888889,0,0,0,0,0
10,36,0,3.7983512260625822,2.5,3.690260390968384,0,0.2894736842105263,0,0,0,2,1
8,20,0,3.721611723969904,1.584962500721156,3.6644977792004623,1,0.18181818181818185,0,0,0,1,1
8,34,0,3.7148697866030833,3.4613201402110083,3.607010619399147,0,0.3055555555555556,0,0,0,1,1
6,18,0,3.616874605956223,3.2516291673878235,3.2516291673878235,0,0.2631578947368421,0,0,0,0,0
11,30,0,3.8380398168981564,1.75,3.5219280948873624,0,0.125,0,0,0,2,1
5,15,0,3.3735572622751846,3.2516291673878226,3.2516291673878226,0,0.3125,0,0,0,0,0
15,58,0,3.777352088012164,3.141619208183979,3.7568412228977115,0,0.18333333333333326,0,0,0,4,1
5,19,0,3.15556501332972,2.952819531114783,2.952819531114783,0,0.4,0,0,0,0,0
5,17,0,3.4992275471326937,3.3787834934861767,3.3787834934861767,0,0.3888888888888889,0,0,0,0,0
5,18,0,3.3921472236645345,3.3232314287976212,3.3232314287976212,0,0.42105263157894735,0,0,0,0,0
7,24,0,3.7622673906514943,1.584962500721156,3.7849418274376414,1,0.2692307692307692,0,0,0,2,1
6,21,0,3.653756708287001,3.614369445886757,3.614369445886757,0,0.4090909090909091,0,0,0,0,0
5,17,0,3.381580488309164,2.7254805569978684,3.3248629576173574,1,0.3157894736842105,0,0,1,1,1
7,16,0,3.32323142879762,0.9182958340544896,2.8464393446710154,1,0.2222222222222222,0,0,0,1,1
7,17,0,3.5,2.0,3.2776134368191165,1,0.21052631578947367,0,0,0,1,1
6,20,0,3.6841837197791887,3.616874605956223,3.616874605956223,0,0.2380952380952381,0,0,0,0,0
