Num_words,Num_chars,Hyphen,Entropy_sdsu,Entropy_nosdsu,Entropy_nosu,Tranco_Rank,Longest_word_ratio,Typos,Freenom_TLD,Other_numbers,Subdomain levels,Label
4,11,0,3.1219280948873616,2.3219280948873617,2.3219280948873617,0,0.25,0,0,0,0,0
3,21,0,3.6897037321995465,3.725480556997869,3.725480556997869,0,0.5,0,0,0,0,0
5,18,0,3.4613201402110088,3.3787834934861767,3.3787834934861767,0,0.3684210526315789,0,0,0,0,0
7,29,0,3.771437029461127,3.7671834678914613,3.7671834678914613,0,0.3666666666666665,0,0,0,0,0
5,17,0,3.4104172527605203,3.3787834934861767,3.3787834934861767,0,0.3888888888888889,0,0,0,0,0
4,31,1,3.60341234326019,3.6105772433316425,3.6105772433316425,0,0.46875,1,0,0,0,0
6,23,1,3.7622673906514947,3.6841837197791887,3.6841837197791887,0,0.2916666666666667,0,0,0,0,0
5,18,1,3.5304930567574826,3.32323142879762,3.32323142879762,0,0.3684210526315789,0,0,0,0,0
6,18,1,3.57243125132212,3.4565647621309536,3.4565647621309536,0,0.21052631578947367,0,0,0,0,0
5,17,1,3.616874605956223,3.52164063634332,3.52164063634332,0,0.3333333333333333,0,0,0,0,0
6,18,0,3.4613201402110083,3.3735572622751864,3.3735572622751864,0,0.2631578947368421,0,0,0,0,0
3,21,0,3.7849418274376414,3.4613201402110083,3.4613201402110083,0,0.5,0,0,0,0,0
3,18,0,3.4613201402110083,2.7254805569978684,2.7254805569978684,0,0.4736842105263158,0,0,0,0,0
5,20,1,3.6841837197791887,3.521640636343319,3.521640636343319,0,0.2857142857142857,0,0,0,0,0
9,24,0,3.9148663038831013,3.725480556997869,3.725480556997869,0,0.16,0,0,0,0,1
6,15,0,3.1898980954642875,3.2516291673878226,3.2516291673878226,0,0.25,0,0,0,0,0
4,18,0,3.5724312513221195,3.1898980954642875,3.1898980954642875,0,0.3157894736842105,0,0,0,0,0
4,12,0,2.9182958340544887,2.7254805569978684,2.7254805569978684,0,0.3076923076923077,0,0,0,0,0
3,13,0,3.5465935642949384,3.1219280948873616,3.1219280948873616,0,0.42857142857142855,0,0,0,0,0
6,26,1,3.7483286603655737,3.7950885863977333,3.7950885863977333,0,0.4074074074074074,0,0,0,0,0
5,17,1,3.292770193936991,3.3787834934861767,3.3787834934861767,0,0.3333333333333333,0,0,0,0,0
4,18,0,3.4193819456463714,2.0,3.189898095464288,1,0.55,0,0,0,1,1
4,23,1,3.7622673906514947,2.0,3.6841837197791887,1,0.44,0,0,0,1,1
5,12,0,3.4182958340544887,3.1219280948873616,3.1219280948873616,0,0.3076923076923077,0,0,0,0,0
3,20,0,3.4219280948873623,3.3371753411230776,3.3371753411230776,0,0.5238095238095238,0,0,0,0,0
6,25,0,3.863465189601648,3.913977073182752,3.913977073182752,0,0.3076923076923077,0,0,0,0,0
5,20,1,3.9219280948873614,3.734521664779752,3.734521664779752,0,0.42857142857142855,0,0,0,0,0
6,14,0,3.3248629576173574,3.2776134368191165,3.2776134368191165,0,0.26666666666666666,0,0,0,0,0
5,17,1,3.616874605956223,3.521640636343319,3.521640636343319,0,0.3333333333333333,0,0,0,0,0
5,21,1,3.7849418274376414,3.725480556997869,3.725480556997869,0,0.4090909090909091,0,0,0,0,0
5,17,0,3.2639334294856344,3.182005814760214,3.182005814760214,0,0.3888888888888889,0,0,0,0,0
6,17,0,3.5,3.2516291673878226,3.2516291673878226,0,0.2777777777777778,0,0,0,0,0
6,15,0,3.773557262275185,3.7004397181410926,3.7004397181410926,0,0.3125,0,0,0,0,0
6,21,1,3.6537567082870015,3.614369445886757,3.614369445886757,0,0.2727272727272727,0,0,0,0,0
5,15,1,3.773557262275185,3.4182958340544887,3.4182958340544887,0,0.25,0,0,0,0,0
3,19,1,3.4316235658474312,3.375,3.375,0,0.55,0,0,0,0,0
3,14,1,3.3787834934861767,3.2516291673878226,3.2516291673878226,0,0.4,0,0,0,0,0
6,24,0,3.6682958340544896,3.6537567082870015,3.6537567082870015,0,0.4,0,0,0,0,0
3,15,0,3.240223928941852,3.2516291673878226,3.2516291673878226,0,0.375,0,0,0,0,0
2,15,0,3.3232314287976203,3.0957952550009344,3.0957952550009344,0,0.6875,0,0,0,0,0
5,16,0,3.625,3.7004397181410926,3.7004397181410926,0,0.35294117647058826,0,0,0,0,0
3,23,1,3.675310868912364,3.5,3.5,0,0.4583333333333333,0,0,0,0,0
10,27,0,3.8035088547976788,2.2516291673878226,3.5724694587701364,0,0.1724137931034483,0,0,0,2,1
5,15,0,3.506890595608518,3.4182958340544887,3.4182958340544887,0,0.25,0,0,0,0,0
5,25,0,3.7336606896881848,3.6978458230844113,3.6978458230844113,0,0.5,0,0,0,0,0
3,19,0,3.5110854081804286,3.106890595608518,3.106890595608518,0,0.5,0,0,0,0,0
12,38,1,4.228062052860337,4.148955904159993,4.148955904159993,0,0.20512820512820512,0,1,1,0,0
4,21,0,3.7849418274376414,3.725480556997869,3.725480556997869,0,0.5,0,0,0,0,0
5,15,0,3.32323142879762,3.2516291673878226,3.2516291673878226,0,0.25,0,0,0,0,0
